date,state,district,village_ward_id,village_ward_name,latitude,longitude,elevation_m,slope_deg,aspect_deg,rainfall_mm_daily,rainfall_mm_1hr_max,rainfall_mm_3day_cum,rainfall_mm_7day_cum,soil_moisture_pct,river_distance_km,river_water_level_m,river_level_change_24hr_m,landslide_history_count,flood_history_count,land_use_type,flash_flood_occurred,lead_time_hours
2023-07-15,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,9.7,2.6,32.6,197.3,51.2,1.97,3.48,-0.19,1,2,barren,0,
2023-07-16,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.5,1.9,30.5,76.5,48.6,1.97,3.33,-0.15,1,2,forest,0,
2023-07-17,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.0,0.5,14.2,52.7,43.2,1.97,3.12,-0.21,1,2,forest,0,
2023-07-18,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.3,5.3,14.8,53.4,43.1,1.97,3.0,-0.12,1,2,forest,0,
2023-07-19,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.0,0.3,12.3,48.4,40.4,1.97,2.85,-0.15,1,2,built-up,0,
2023-07-20,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,16.8,8.8,28.1,59.6,41.5,1.97,2.94,0.09,1,2,forest,0,
2023-07-21,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,21.7,7.6,39.5,64.0,45.1,1.97,3.05,0.11,1,2,built-up,0,
2023-07-22,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.0,1.1,42.5,58.3,42.6,1.97,3.01,-0.04,1,2,forest,0,
2023-07-23,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,16.6,8.2,42.3,71.4,43.8,1.97,2.99,-0.02,1,2,agriculture,0,
2023-07-24,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,22.6,10.2,43.2,93.0,49.9,1.97,3.08,0.09,1,2,forest,0,
2023-07-25,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.6,2.3,43.8,87.3,46.8,1.97,3.0,-0.08,1,2,forest,0,
2023-07-26,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,43.4,21.7,70.6,129.7,60.0,1.97,3.35,0.35,1,2,agriculture,0,
2023-07-27,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,22.8,5.9,70.8,135.7,60.0,1.97,3.47,0.12,1,2,built-up,0,
2023-07-28,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.5,2.7,74.7,122.5,56.8,1.97,3.42,-0.05,1,2,agriculture,0,
2023-07-29,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.2,3.6,39.5,126.7,53.8,1.97,3.33,-0.09,1,2,agriculture,0,
2023-07-30,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,34.9,13.0,51.6,145.0,60.0,1.97,3.53,0.2,1,2,agriculture,0,
2023-07-31,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.7,1.2,46.8,126.1,56.2,1.97,3.41,-0.12,1,2,forest,0,
2023-08-01,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.8,4.4,51.4,134.3,56.2,1.97,3.37,-0.04,1,2,forest,0,
2023-08-02,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.8,2.2,22.3,96.7,52.5,1.97,3.28,-0.09,1,2,forest,0,
2023-08-03,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.7,2.5,23.3,78.6,49.6,1.97,3.15,-0.13,1,2,agriculture,0,
2023-08-04,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,27.8,12.6,38.3,97.9,54.4,1.97,3.37,0.22,1,2,forest,0,
2023-08-05,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,26.1,14.3,58.6,115.8,59.3,1.97,3.54,0.17,1,2,agriculture,0,
2023-08-06,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.2,2.8,60.1,87.1,56.6,1.97,3.4,-0.14,1,2,forest,0,
2023-08-07,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,14.7,5.6,47.0,98.1,56.9,1.97,3.32,-0.08,1,2,built-up,0,
2023-08-08,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.1,2.4,29.0,93.4,54.8,1.97,3.28,-0.04,1,2,forest,0,
2023-08-09,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.1,5.6,34.9,99.7,53.9,1.97,3.3,0.02,1,2,forest,0,
2023-08-10,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.6,1.7,25.8,100.6,50.2,1.97,3.24,-0.06,1,2,agriculture,0,
2023-08-11,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,38.2,20.0,55.9,111.0,58.9,1.97,3.57,0.33,1,2,barren,0,
2023-08-12,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.3,3.7,52.1,93.2,57.7,1.97,3.49,-0.08,1,2,forest,0,
2023-08-13,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.8,4.3,55.3,95.8,54.6,1.97,3.39,-0.1,1,2,forest,0,
2023-08-14,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,11.2,4.2,28.3,92.3,53.1,1.97,3.39,0.0,1,2,forest,0,
2023-08-15,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,22.3,8.6,42.3,106.5,56.8,1.97,3.54,0.15,1,2,forest,0,
2023-08-16,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,25.3,6.8,58.8,119.7,60.0,1.97,3.56,0.02,1,2,barren,0,
2023-08-17,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,32.6,14.0,80.2,146.7,60.0,1.97,3.76,0.2,1,2,agriculture,0,
2023-08-18,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,25.5,7.5,83.4,134.0,60.0,1.97,3.91,0.15,1,2,forest,0,
2023-08-19,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.2,3.3,64.3,131.9,57.6,1.97,3.86,-0.05,1,2,forest,0,
2023-08-20,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.7,3.7,40.4,131.8,56.5,1.97,3.63,-0.23,1,2,forest,0,
2023-08-21,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,38.8,12.4,53.7,159.4,60.0,1.97,3.93,0.3,1,2,forest,0,
2023-08-22,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,31.1,15.5,78.6,168.2,60.0,1.97,4.08,0.15,1,2,built-up,0,
2023-08-23,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.1,3.5,78.0,151.0,59.2,1.97,3.87,-0.21,1,2,agriculture,0,
2023-08-24,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,11.1,4.4,50.3,129.5,59.1,1.97,3.8,-0.07,1,2,forest,0,
2023-08-25,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.6,1.9,22.8,107.6,56.8,1.97,3.68,-0.12,1,2,agriculture,0,
2023-08-26,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.3,4.0,25.0,111.7,54.3,1.97,3.59,-0.09,1,2,forest,0,
2023-08-27,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,21.8,10.1,35.7,124.8,58.2,1.97,3.54,-0.05,1,2,forest,0,
2023-08-28,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,21.3,6.4,53.4,107.3,59.2,1.97,3.55,0.01,1,2,built-up,0,
2023-08-29,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,22.4,9.7,65.5,98.6,60.0,1.97,3.61,0.06,1,2,barren,0,
2023-08-30,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,35.0,11.3,78.7,125.5,60.0,1.97,3.81,0.2,1,2,forest,0,
2023-08-31,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.7,1.4,60.1,117.1,53.8,1.97,3.59,-0.22,1,2,forest,0,
2023-09-01,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.9,6.3,50.6,126.4,54.1,1.97,3.54,-0.05,1,2,agriculture,0,
2023-09-02,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,7.3,3.5,22.9,123.4,51.2,1.97,3.52,-0.02,1,2,barren,0,
2023-09-03,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,16.9,8.8,37.1,118.5,52.4,1.97,3.57,0.05,1,2,forest,0,
2023-09-04,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,9.9,3.3,34.1,107.1,51.2,1.97,3.45,-0.12,1,2,agriculture,0,
2023-09-05,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,11.1,2.8,37.9,95.8,50.7,1.97,3.31,-0.14,1,2,agriculture,0,
2023-09-06,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,24.6,9.9,45.6,85.4,55.4,1.97,3.52,0.21,1,2,forest,0,
2023-09-07,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.6,0.8,38.3,85.3,51.3,1.97,3.37,-0.15,1,2,forest,0,
2023-09-08,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.0,4.9,37.2,82.4,47.1,1.97,3.33,-0.04,1,2,built-up,0,
2023-09-09,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,7.4,2.8,20.0,82.5,44.3,1.97,3.28,-0.05,1,2,forest,0,
2023-09-10,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.9,2.2,22.3,70.5,43.0,1.97,3.15,-0.13,1,2,forest,0,
2023-09-11,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.0,0.6,14.3,62.6,40.2,1.97,3.03,-0.12,1,2,forest,0,
2023-09-12,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,13.5,6.2,20.4,65.0,41.1,1.97,3.05,0.02,1,2,agriculture,0,
2023-09-13,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.6,5.3,26.1,51.0,41.3,1.97,2.86,-0.19,1,2,agriculture,0,
2023-09-14,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.3,1.2,27.4,51.7,38.4,1.97,2.65,-0.21,1,2,agriculture,0,
2023-09-15,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,11.2,3.2,25.1,52.9,38.3,1.97,2.61,-0.04,1,2,agriculture,0,
2023-09-16,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.3,1.5,18.8,49.8,38.4,1.97,2.62,0.01,1,2,forest,0,
2023-09-17,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,9.6,3.1,25.1,54.5,38.4,1.97,2.69,0.07,1,2,forest,0,
2023-09-18,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.4,2.0,19.3,57.9,36.0,1.97,2.68,-0.01,1,2,agriculture,0,
2023-09-19,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.7,3.3,25.7,55.1,35.9,1.97,2.65,-0.03,1,2,built-up,0,
2023-09-20,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.2,3.5,28.3,56.7,37.2,1.97,2.6,-0.05,1,2,forest,0,
2023-09-21,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,6.3,2.1,29.2,59.7,36.2,1.97,2.6,0.0,1,2,barren,0,
2023-09-22,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,15.7,4.2,34.2,64.2,38.9,1.97,2.73,0.13,1,2,forest,0,
2023-09-23,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.5,1.9,26.5,64.4,36.1,1.97,2.64,-0.09,1,2,barren,0,
2023-09-24,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.1,1.2,23.3,57.9,32.9,1.97,2.53,-0.11,1,2,built-up,0,
2023-09-25,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.2,1.8,11.8,56.7,31.8,1.97,2.46,-0.07,1,2,agriculture,0,
2023-09-26,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.4,3.2,17.7,56.4,32.1,1.97,2.48,0.02,1,2,built-up,0,
2023-09-27,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,4.5,1.5,19.1,48.7,29.8,1.97,2.28,-0.2,1,2,barren,0,
2023-09-28,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,5.2,1.4,20.1,47.6,28.4,1.97,2.24,-0.04,1,2,built-up,0,
2023-09-29,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,38.5,11.9,48.2,70.4,42.3,1.97,2.63,0.39,1,2,forest,0,
2023-09-30,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,1.2,0.3,44.9,67.1,39.2,1.97,2.55,-0.08,1,2,forest,0,
2023-10-01,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,13.2,6.1,52.9,77.2,41.9,1.97,2.55,0.0,1,2,built-up,0,
2023-10-02,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.9,1.8,18.3,76.9,40.0,1.97,2.46,-0.09,1,2,agriculture,0,
2023-10-03,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.3,1.3,20.4,69.8,36.1,1.97,2.37,-0.09,1,2,forest,0,
2023-10-04,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.8,0.8,10.0,68.1,32.3,1.97,2.21,-0.16,1,2,forest,0,
2023-10-05,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,10.6,3.0,16.7,73.5,34.2,1.97,2.18,-0.03,1,2,barren,0,
2023-10-06,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,8.4,3.5,21.8,43.4,34.2,1.97,2.22,0.04,1,2,forest,0,
2023-10-07,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,13.8,7.0,32.8,56.0,35.9,1.97,2.28,0.06,1,2,built-up,0,
2023-10-08,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,3.0,0.9,25.2,45.8,34.2,1.97,2.24,-0.04,1,2,forest,0,
2023-10-09,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,2.0,0.7,18.8,43.9,31.4,1.97,2.26,0.02,1,2,agriculture,0,
2023-10-10,Himachal Pradesh,Kullu,V006,Manikaran,32.0333,77.35,1737,32.5,147.9,12.4,3.6,17.4,53.0,33.1,1.97,2.31,0.05,1,2,barren,0,
2023-06-01,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,25.8,9.3,25.8,25.8,34.0,3.26,2.55,,1,0,built-up,0,
2023-06-02,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,9.2,4.3,35.0,35.0,34.6,3.26,2.46,-0.09,1,0,built-up,0,
2023-06-03,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,9.5,3.5,44.5,44.5,34.9,3.26,2.44,-0.02,1,0,built-up,0,
2023-06-04,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.4,2.3,27.1,52.9,33.8,3.26,2.48,0.04,1,0,built-up,0,
2023-06-05,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.6,1.4,21.5,56.5,29.0,3.26,2.32,-0.16,1,0,agriculture,0,
2023-06-06,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,1.8,0.7,13.8,58.3,25.6,3.26,2.27,-0.05,1,0,forest,0,
2023-06-07,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.4,1.9,12.8,65.7,26.3,3.26,2.26,-0.01,1,0,agriculture,0,
2023-06-08,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,28.2,8.7,37.4,68.1,34.9,3.26,2.51,0.25,1,0,agriculture,0,
2023-06-09,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.4,4.0,44.0,67.3,36.5,3.26,2.47,-0.04,1,0,agriculture,0,
2023-06-10,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.6,2.0,41.2,62.4,35.8,3.26,2.42,-0.05,1,0,agriculture,0,
2023-06-11,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.8,2.7,18.8,59.8,34.2,3.26,2.37,-0.05,1,0,forest,0,
2023-06-12,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.5,3.0,15.9,61.7,30.9,3.26,2.42,0.05,1,0,barren,0,
2023-06-13,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.5,1.8,15.8,64.4,29.8,3.26,2.47,0.05,1,0,forest,0,
2023-06-14,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.1,1.1,12.1,59.1,26.4,3.26,2.43,-0.04,1,0,barren,0,
2023-06-15,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.9,2.6,14.5,38.8,27.8,3.26,2.52,0.09,1,0,agriculture,0,
2023-06-16,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.7,1.6,13.7,34.1,26.4,3.26,2.39,-0.13,1,0,built-up,0,
2023-06-17,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.6,3.3,18.2,36.1,24.6,3.26,2.39,0.0,1,0,forest,0,
2023-06-18,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.6,4.5,18.9,38.9,24.4,3.26,2.32,-0.07,1,0,agriculture,0,
2023-06-19,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,12.8,4.8,28.0,46.2,26.6,3.26,2.39,0.07,1,0,built-up,0,
2023-06-20,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.7,2.2,27.1,47.4,25.1,3.26,2.33,-0.06,1,0,barren,0,
2023-06-21,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.4,1.8,21.9,48.7,24.8,3.26,2.26,-0.07,1,0,built-up,0,
2023-06-22,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,13.6,3.9,22.7,54.4,27.9,3.26,2.25,-0.01,1,0,forest,0,
2023-06-23,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.1,2.8,24.1,57.8,27.5,3.26,2.23,-0.02,1,0,built-up,0,
2023-06-24,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,3.6,1.3,24.3,54.8,24.8,3.26,2.25,0.02,1,0,forest,0,
2023-06-25,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,2.0,0.7,12.7,48.2,22.3,3.26,2.12,-0.13,1,0,barren,0,
2023-06-26,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,7.0,3.5,12.6,42.4,23.1,3.26,2.1,-0.02,1,0,built-up,0,
2023-06-27,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.8,2.0,15.8,43.5,24.4,3.26,2.06,-0.04,1,0,agriculture,0,
2023-06-28,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,30.3,12.0,44.1,70.4,33.9,3.26,2.34,0.28,1,0,agriculture,0,
2023-06-29,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,11.3,3.6,48.4,68.1,36.6,3.26,2.35,0.01,1,0,forest,0,
2023-06-30,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.3,1.7,47.9,67.3,35.2,3.26,2.31,-0.04,1,0,forest,0,
2023-07-01,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,20.4,9.3,38.0,84.1,40.5,3.26,2.45,0.14,1,0,agriculture,0,
2023-07-02,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,18.6,8.7,45.3,100.7,43.2,3.26,2.52,0.07,1,0,built-up,0,
2023-07-03,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,9.4,4.9,48.4,103.1,43.7,3.26,2.5,-0.02,1,0,agriculture,0,
2023-07-04,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,11.3,4.9,39.3,107.6,44.3,3.26,2.49,-0.01,1,0,barren,0,
2023-07-05,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,12.9,5.2,33.6,90.2,43.3,3.26,2.51,0.02,1,0,forest,0,
2023-07-06,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.7,1.2,28.9,83.6,41.7,3.26,2.49,-0.02,1,0,forest,0,
2023-07-07,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,5.5,2.0,23.1,82.8,39.1,3.26,2.46,-0.03,1,0,forest,0,
2023-07-08,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,41.9,10.6,52.1,104.3,52.2,3.26,2.82,0.36,1,0,barren,0,
2023-07-09,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.7,3.6,54.1,92.4,48.3,3.26,2.74,-0.08,1,0,agriculture,0,
2023-07-10,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,15.7,4.1,64.3,98.7,50.3,3.26,2.76,0.02,1,0,agriculture,0,
2023-07-11,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.1,2.0,28.5,93.5,46.2,3.26,2.68,-0.08,1,0,barren,0,
2023-07-12,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.7,3.7,30.5,89.3,46.2,3.26,2.62,-0.06,1,0,agriculture,0,
2023-07-13,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,22.3,10.7,37.1,106.9,50.6,3.26,2.77,0.15,1,0,forest,0,
2023-07-14,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.8,4.1,39.8,110.2,48.8,3.26,2.69,-0.08,1,0,agriculture,0,
2023-07-15,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,32.2,14.7,63.3,100.5,56.9,3.26,3.04,0.35,1,0,agriculture,0,
2023-07-16,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,19.3,7.9,60.3,113.1,57.6,3.26,3.17,0.13,1,0,barren,0,
2023-07-17,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.7,3.3,58.2,104.1,54.6,3.26,3.14,-0.03,1,0,forest,0,
2023-07-18,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,13.2,6.8,39.2,111.2,55.3,3.26,3.17,0.03,1,0,forest,0,
2023-07-19,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,9.6,3.6,29.5,112.1,54.4,3.26,3.08,-0.09,1,0,forest,0,
2023-07-20,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.7,1.8,27.5,94.5,52.1,3.26,2.95,-0.13,1,0,built-up,0,
2023-07-21,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.9,2.0,21.2,92.6,50.8,3.26,2.94,-0.01,1,0,forest,0,
2023-07-22,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,8.4,4.3,20.0,68.8,47.8,3.26,2.93,-0.01,1,0,agriculture,0,
2023-07-23,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,49.3,16.9,64.6,98.8,60.0,3.26,3.3,0.37,1,0,agriculture,0,
2023-07-24,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,4.1,1.3,61.8,96.2,56.7,3.26,3.21,-0.09,1,0,agriculture,0,
2023-07-25,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,23.8,8.0,77.2,106.8,60.0,3.26,3.42,0.21,1,0,forest,0,
2023-07-26,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,18.6,9.2,46.5,115.8,60.0,3.26,3.51,0.09,1,0,agriculture,0,
2023-07-27,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,22.9,8.6,65.3,134.0,60.0,3.26,3.6,0.09,1,0,forest,0,
2023-07-28,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,6.3,1.7,47.8,133.4,56.3,3.26,3.56,-0.04,1,0,agriculture,0,
2023-07-29,Himachal Pradesh,Kullu,V007,Banjar,31.6333,77.35,1580,36.1,180.3,10.8,5.3,40.0,135.8,54.3,3.26,3.43,-0.13,1,0,barren,0,
